CourseId,Review,Label
data-genes-medicine,"Great course, it was exactly what I was missing to help me progress in my work analyzing genetic data. By studying the content, I gained in a short amount of time the new skills I needed to analyze genetic data. The course is very rich, and I enjoyed it very much. It is very visible that the professor is an expert in this field !",5
data-genes-medicine,"Poorly organized course. The lectures seemed to jump around from one point to another. In some cases, way too much detail; in others, not nearly enough.The subtitles have so many errors that they are virtually useless.",1
data-genes-medicine,"This course is very well organized, has a ton of very practical information I could not find anywhere, all made available at your fingertips. I really enjoyed all the material, and am grew in confidence in analyzing big data from biomedical domains. Thank you for spednign the time putting all this material together !",5
data-genes-medicine,Very Happy to learn about Genes. Expecting for More Praticles,5
data-genes-medicine,"Difficult to understand due to her very strong accent and poor audio, meaning I spend 90% of my effort trying to make out what she's saying. As it turns out, all she does is read from the slides! no additional insight, nothing. This makes it boring to hear and she comes across with no personality (although a quick rate-my-professors search tells us a very different story, a real shame since people seem to really like her). At any rate after one week of this course and not seeing any improvement, I've decided to call it quits.",1
data-genes-medicine,"The course is amazing, I want to purchase the course but it is not being working...I don't know what is the problem.",5
data-genes-medicine,It is undoubtedly an awesome course.,5
data-genes-medicine,A great introduction to the topic. It will leave you wanting to learn more.,4
data-genes-medicine,This is an amazing course that combines different areas very well to a level understandable to non-specialists. Thank you for sharing your knowledge Isabelle,5
data-genes-medicine,"The course was fairly good and covered different topics about big data applied to genes. The resources and the course content were useful, to get a good understanding about the field.The assignments weren't as good as I anticipated, I would have preferred more hands-on work.",4
data-genes-medicine,Amazing course! one of the best courses on couresera!,5
dataviz-dashboards,Many tools and methods beyond the power of Tableau,4
dataviz-dashboards,"There were some good modules in this course and the assignments were helpful in applying the principles. The videos were not as polished as those in the previous courses. It gave the feel of the course a bit of ""quick to market"" feel, particularly given that it was a week late in getting started.Overall though, I would recommend it.",3
dataviz-dashboards,Week 1 & 2 not terribly useful; week 3 (in depth look at actions within dashboards) & 4 (significant content relating to building a story) are what I expected the class/series to be.,3
dataviz-dashboards,I very much enjoyed the challenge to use Tableau to make a presentation and learned a lot while doing so.,5
dataviz-dashboards,"Overall its a great course to be introduced with tableau's functionalities and its usage in Business analysis and then explaining stories, Discoveries via visuals,dashboards and story telling",5
dataviz-visual-analytics,The data document for assignment is a mess.,3
dataviz-visual-analytics,I enjoyed the hands-on aspect of this course. I learned more about using Tableau from it that the prior courses in the specialization. I give this 3 of 5 stars for 3 reasons:1) My classmates and I think that the instructor left one video out the course which is necessary to answer one of the quiz questions.2) The instructions for at least 2 of the peer-graded assignments are incomplete. The grading criteria requires features that aren't mentioned in the instructions. As a result you need to alter and resubmit the assignments in order to meet all the grading criteria.3) The instructor repeats himself in the course videos. He's present a summary of the video while displaying a Tableau screenshot and then repeat the same summary while displaying a Presentation slide. I feel that more time should have been spent reviewing the Tableau features and eliminate the repetition of the material.,3
dataviz-visual-analytics,The course is very helpful. Please include LODs also to the course..,5
dataviz-visual-analytics,Excellent course - really enjoyed it,5
dataviz-visual-analytics,I really enjoyed this course. It is completely practical. A lot of exercises. Presentations were well organized and focused on the topics,5
dataviz-visual-analytics,"The videos for this course seemed to be 30% recap of the prior lesson, and 20% restatement of what was learned. Some even duplicated their own content in the restatement. The material covered was simply running through each of the menus in Tableau. Again, this material may be of use, but would be better as a primer for the class rather than presented as useful, paid content. Terribly disappointed.",1
dataviz-visual-analytics,Excellent course. Everything concise but well explained. Nice activities and quizes.,4
dataviz-visual-analytics,"This course is not well designed, there are multiple mistakes in the videos, assignments, etc. The content is covered after you already had to apply it in an assignment in a previous lesson. The tests are also not well made. The instructions to peer-reviewed assignments are not clear and will not bring you to the correct result which is shown during peer review. No involvement from the faculty, no one to answer questions.",2
dataviz-visual-analytics,Great information presented clearly.,4
dataviz-visual-analytics,It would be great if mentors/instructors can promptly follow up with students' requests/problems.,4
dataviz-visual-analytics,Best class in the series yet.,5
dataviz-visual-analytics,This was the first course in the specialization where I learned something new. People with any experience with Tableau should probably start with this course.,4
dataviz-visual-analytics,"This course was more focused on tableau, The examples were basic but usefull.",4
dataviz-visual-analytics,The content is essentially a subset of the information available in the free tutorials on Tableau's website. And a pretty small subset with that; the total length of the course is less than most of the MOOCs I have taken have for one week.,1
dataviz-visual-analytics,Another good course on,5
dataviz-visual-analytics,Great course,5
dataviz-visual-analytics,Very useful tips on creating beautiful and meaningful visualizations.,5
dataviz-visual-analytics,Great Learning exceptional skills gained looking forward to new course,5
dataviz-visual-analytics,Assignments should have been mentioned in details.,4
dataviz-visual-analytics,"Interesting to acquire basics of TableauThen a lot of fundamental features are missing like interaction, Level Of Details, and so on",4
dataviz-visual-analytics,"Cool tools with knowledgeable instructor, thumbs up.",4
dataviz-visual-analytics,"Exercises were good, but the actual teaching of technique felt somewhat lacking. In a way, the instructors actually cover a lot of ground over a short period of time, but on the other hand, there are certain areas that I wish they would have covered more in depth in order to be equipped to complete the homework.For example: the Week 2 HW on Shipment status did not specify the criteria for early/late/on-time, so I ended up making a parameter for the user to vary it; however, parameters are not covered in this course. Also, for the same homework, there wasn't enough explanation of how to get weeks to be listed starting with a particular day, which made it difficult to replicate exactly what the homework sample is supposed to look like.",4
decentralization-africa,Great course. This course cleared up the confusion i previously experienced concerning the concepts. I will keep recommending the course to friends.,4
decentralization-africa,"Content wise and pedagogically I found this course extremely valuable. It gives you a nuanced insight into 'federalism' and 'decentralisation'. Particularly valuable are 1. The conscious incorporation of a multi-disciplinary perspective that shows that the actual practice of these political architectures are by no means shaped primarily by their institutional design, but heavily influenced by historical, political, social, economic and cultural factors. 2. The extensive references to the three major cases in Africa, particularly through the reading. Very interesting articles also that draw attention to in-country variations and how recentralisation may occur within federal and decentralised systems. Pedagogically the course is also well set up. Jan Erks is an excellent presenter whose tone of voice, articulation and body language make for effective communication. What on the surface seems to be periodic 'repetition' of key points, in fact is intentionally designed so as to get key messages reinforced. There were only three weaknesses in the course when I did it: 1. The English transcripts should have been checked. They may have been done by volunteers whose input is admirable, but often there are grammatical errors or it was obvious that the transcriber didn't understand/capture what Jan Erks was saying. 2. Four out of the readings, which like the others should have been accessible, actually were not - only if you paid for them, which is not what it should have been. 3. This course now seems to be running on automatic pilot: there was no indication whatsoever that there was anyone making up a support person or support team who was monitoring the discussion forum, where the problem of the inaccessible readings was flagged up in week 2 already. So it wasn't rectified by the end of the course. That is not serious, certainly not for a university with a reputation as that of Leiden. Some attention please, and rapid corrective action!",4
decentralization-africa,Amazing and insightful course.,5
decentralization-africa,Excellent Material for the passionate students of better government in the future!,5
decentralization-africa,"Very exciting, informing and educative. A great platform to examine if the promises of federalism and decentralization has truely lived up to expectations given the huge challenges of diversity, democracy and good governance in Africa.",5
decentralization-africa,Very interesting and informative. THANK YOU.,5
decentralization-africa,great work its about time we paid attention to this great ontininenti,4
decentralization-africa,"Great course and very well explained.I have decided not to click the maximum puntuation because the course focused on Africa less than I expected. It focuses much more on Federalism and Decentralization, which is good. However, I missed more info about Africa.Congrats for the interesting course!",4
decentralization-africa,"This has been the most interesting course for me so far on coursera (I have done about 9 so far). The lecturer and the topic were both interesting and presented in a lively and accurate manner especially concerning Africa. No assumptions or stereotypes on the continent or topic were made and I learned a lot.There ain't many courses here on Africa and this was was so engaging I completed a 7 week course in 1 week, that's how much I actually enjoyed it. The course material is deep and confusing thus a lot of focus is need and this was a course I actually wasn't able to multi-task on because it requires much of a person's attention.",4
decentralization-africa,"Interesting subject matter. Very informative and complete. Dr. Erk did a fine job as an instructor. I did have some technical issues, but this is only to be expected in any large, dynamic organization.",5
deceptiondetox,"The course could be structured a little bit better and some topics should have been discussed in greater detail. But in general, I really enjoyed the course and found the two instructors very likable.",4
deceptiondetox,"Very interesting course and most video's are fun to watch.Only the video's with a lot of interviews or where they switch all the time between skype conversations I sometimes find a bit boring, or I think the duration is too long.",4
deceptiondetox,Too many peer-viewed assignment,4
deceptiondetox,"My feeling is that this MOOC is very inspiring in way that it brings out the fact and paradox that we previously were reluctant to say out , and that is we are not saving lives in an effective way and that's how we actually should behave if we are real egalitarians in ourselves. And it also provides us with simple tools to make analysis by ourselves.Space for improvement could lie in that the links between videos and reading materials of a same module or block could be strong, at least sometimes they don't seem so hooked with each other to me or I sometimes got confused what these contents together show something different from other blocks.",4
deceptiondetox,"The content of the course was really interesting and made me think about things I didn't think of before. However, I found the layout of this course really confusing. It would be better if there was no division per week, but just a list of mandatory things and a list of optional things.",4
deceptiondetox,Engaging instructors and very interesting content. This course is unique because you can apply what you learn in the real world.,4
deceptiondetox,This is a very interesting and possibly even eye-opening course. I highly recommend this course to anyone who wants to use more rationality and solid science in everyday life.,5
deceptiondetox,"I really appreciate the attempt of the course; what I got is that we should trust good research and that claims need to be proved. The problem though was the approach, in my opinion. I felt that someone was giving me the right answer for everything and I wasn't supposed to think about it all.I would rather focus my attention on the large gap between reality and ""scientific"" claims. The power of a cost-benefit analysis is enormous and it could be even broader with a personal interpretation and with a high level of awareness.Well done with the aim of the course, just develop the approach impact.p.s the part with the guy that is apparently in Asia is really chaotic and I couldn't follow that amount of short videos.",3
deductive-reasoning,"Excelent second part, very useful. Hoping to complete all 4 parts.",5
deductive-reasoning,Great explanations for most subjects. The tests are significantly more complicated than the excercises covered by the lectures.,4
deductive-reasoning,Would've liked more on the truth table of the conditional.,4
deductive-reasoning,"A good continuation of Think Again I. However, final quiz had lots of bugs in it.",4
deductive-reasoning,"The material in this course is well presented, though scarce at times. However it has its share of problems :-little to no interaction from TA's or mentors in the forums-the quizzes are often out of sync with the lectures-the final exam has severe problems with questions (form not content).In more detail, on the final exam, some of the questions don't even contain all the content to answer them. They can request multiple answers but have single question boxes and/or the reverse.",2
digital-business-models,Basic content that do not explain how business models are applied in digital world,3
digital-business-models,The content was excellent but it requires a high interest/attention span on part of the students because very few teaching aids are used.,4
digital-business-models,Interesting Course for Digital Business..,5
digital-business-models,Amazing insights on how the new world of digital is evolving,5
digital-business-models,"Some questions in the quiz are not helpful for learning more about the topic. For example how does it help the learner to be able to answer, what question the shirt of the presenter has? Seriously?",2
digital-business-models,It was very interesting course. We learned how the digital business model can be applied to different industries and how it can be exploited by the software developers ecosystem.,5
digital-business-models,"While this topic is interesting, and course goes over some examples. I feel course lacked depth, and didn't really answers main question: how to find business model, or gave case studies of business model. Just reiterated obvious examples, which is common knowledge.Topic : 10/10Quality: 4/10Presentation: 5/10",3
digital-literacy,"This course equip me with the basic information about university and how to research articles which might be very helpful for my future academic study,it contains many useful knowledge and I think that continuing study is needed",5
digital-literacy,This course is good and useful.,4
digital-literacy,A step in the right direction.,5
digital-literacy,The course is helping to understand a lot about academic research.,4
digital-literacy,thanks,5
digital-manufacturing-design,very useful,5
digital-manufacturing-design,An excellent course giving a comprehensive overview of the transformation happening through digital manufacturing & design; unveiling the future industrial trends by exploring the manufacturing’s “Fourth Revolution. Thank you University at Buffalo and coursera for providing this opportunity.,5
digital-manufacturing-design,Too much short for a vast and challenging topic like digital manufacturing.,3
digital-manufacturing-design,"Thank you for giving me excellent information on digital manufacturing & design. It is very helpful course for me. Thank you University of Buffalo, The state University of New York and Coursera.",5
digital-manufacturing-design,Excellent course for Industry 4.0 technology aspirants.,5
digital-manufacturing-design,"Not to much of interesting, but interesting",3
digital-manufacturing-design,A lot of hype has built up around Industry 4.0 which makes it sometime difficult to recognize the key components. This great course let’s you organize the tiles to see the big picture.I also find it very appropriate at management level. You get the elements necessary to envision a digital transformation project and communicate with all stakeholders.,5
digital-manufacturing-design,"i see course must be require for every engineer ,that because the new technology and last updata of data",4
digital-manufacturing-design,"This course is just definitions... and the next one as well. I was expecting a few more technical examples or exercises (mixed with their accompanying definitions), but I will check another course that is not so academic.",2
digital-manufacturing-design,"This course is very informative, it discusses a broad of things regarding digital manufacturing, and it can put you on the right track by letting you know about the industrial revolutions, where are you standing, and which field do you want to proceed and work in. I recommend it to anyone who wants to start a career in manufacturing, even those who are already in the field and want to refresh their information or to know broader information regarding what they are missing, or want to upgrade their factory's systems. I recommend it also to engineering students, and young technicians. Good luck everyone!",5
digital-manufacturing-design,It was very usefull information. Our Trade Center would have at 24 th of february this month a conference about Industry 4.0 I would be proudly inform taht I would be qualified soon and I already aware of it.,5
digital-manufacturing-design,Gives a good insight of what really Digital manufacturing m,5
digital-manufacturing-design,"Everything very very good, except discrepancies grading the final quiz of m1w2... Question 3.",4
digital-manufacturing-design,"Great visuals, content and lectures from the professors. Easy to follow!",5
digital-manufacturing-design,Its a nice overall introduction to what's coming in the following courses.,4
drug-commercialization,I learned a lot of new information that will be helpful in my future career path.,5
drug-commercialization,Well-organized industrial know-hows and useful concepts of business model,4
drug-commercialization,"This is yet another brilliant module by Dr. Ettouati and Dr. Ma. I really appreciate their bringing in industry experts with deep expertise, practical experience and insights to make this an engaging and interesting course. Definitely recommend it to anyone looking to get a good overview of the Drug commercialization process.",5
drug-commercialization,Excellent course on strategies for drug commercialization including pharmacoeconomics and how pharma partners with other stakeholders to accomplish this. Excellent examples of drug lifecycles.,5
drug-commercialization,"This is an excellent course. It has input from leading industry experts that make it relevant. There is an attempt to make reference to EU and some other global statistics. But this is a course focused on the USA industry. However, many concepts and theory are valid globally.",5
drug-development,It's amazing experience. I had the opportunity to get access to new knowledge,5
drug-development,Brilliant framework and well designed structure,4
drug-development,Great Class. We need more of these courses.,5
drug-development,"Great course, great lectures and interesting subject. Learned a lot in a short time.",5
drug-development,Excellent detailed course. Although US content. It is relevant since much development is done in the USA.,5
economic-growth-part-1,"This course opened my eyes to many issues. It's really my first course in what I'd call, economics.",5
economic-growth-part-1,"Great subject, (more than) perfect teacher !",5
economic-growth-part-1,I very much enjoyed this course. However the tests at the end of each week were not always absolute answers. In many cases several answers could be considered as corect depending on political views.,4
economic-growth-part-1,"The course was very interesting. The content was well explained, and the examples were very well done",5
economic-growth-part-1,A must do course for beginners who are interested to understand the underlying considerations behind formulating economic and redistribution policies of countries.,4
economic-growth-part-1,"This course was AMAZING, very interesting and useful for professional and non-professionals people. Plus, the Professor Yoram Y. Margalioth make it so EASY and ENJOYABLE to understand thoroughly a complex issue.",5
economic-growth-part-1,Great course. Adds some good depth to how and why policies may be introduced.,5
economic-growth-part-1,"From the fundamental basis of economic to applications to real life examples, best course ever!",5
economic-growth-part-1,Very useful until now,5
economic-growth-part-1,"Very nice course. Specially, the art of teaching by the professor is one of the most significant attraction. Thank you Coursera & Tel Aviv University for this course.",5
economic-growth-part-1,"Great course - even for someone who is a novice in the subject, the Professor presents the fundamentals in a clear, simple and concise manner. I had thought before doing the course that it would involve plenty of mathematical formulae and statistics, but such was not the case, elementary mathematical knowledge of high school level would suffice. Anyone who needs to know basics of how a welfare state should or should not operate, ought to do this course.",5
economic-growth-part-1,"Great, thanks",4
economic-growth-part-1,Such a great teacher! Everything explained very clearly.,5
electronic-converters,"great course!!, I bet a lot of people will be interested into a second part to this course!!, keep up the good work",5
electronic-converters,Very impressive fundamentals of magnetic components!,5
electronic-converters,very useful,5
electronic-converters,Quite intriguing with carefully designed assignments.,5
electronic-converters,"Thanks a lot, professor Khurram.",5
electronic-converters,Recommended for everyone who is getting started in power electronics world.,5
electronic-converters,Very good instructor that presented everything in detail. Totally worth it!,5
electronic-converters,Excellent introduction to design of magnetics!,5
electronic-converters,Good lecture with suitable teaching speed which is helpful because the formulas and abstract magnetic concept are difficult to follow. I recommend this course!,5
electronic-converters,Well structured material with practical examples. Excellent!,5
electronic-converters,You could include a flyback transformer design example in optional lesson.,4
electronic-converters,It is very nice and the way it was presented and teached is very easy to understand and visualize few inherent concepts,5
electronic-converters,I am a working power electronics engineer and this course has taught me the basics to nuances of designing magnetic circuits used in power supplies. I feel much more confidence in reading more advanced materials and application notes going over design and testing of magnetic components. Thanks!,5
electronic-converters,very very well structured course !,5
electronic-converters,Good Course,4
electronic-converters,Very knowledgeable and impressiveThanks,5
electronic-converters,"The quality of the slides, and the notes written on them were fantastic. It was a great experience. Looking forward to the capstone project.",5
electronic-converters,"The quality of the lectures is very good but the material of the course has some little deficiencies, at least compared to the previous courses of the specialization:-Some slides are not completed. Dr. Khurram Afridi completes these slides in the lecture, but there are not the slides with the final result. I had to take screen captures to save this final result.-Subtitles impede to watch correctly the video when explaining in the subtitles area. I had to switch off the subtitles to be able to watch the video correctly.-I missed the pdfs of the homework assignments. I like to work on them off line, so I had to enter into the assignments to be able to see them.-I also missed the questions alternated during the videos as in previous courses.For these reasons I only give 4 stars instead of 5.",4
electronic-converters,"This course was great. I would preferred more forum activity, but i think it was all right because this is fundamentals concepts. The experience in this field most be intense in order to consider be a specialist in magnetics. Regards,",5
ell-assessment,"Another interesting course. It offers a wide range of resources and content, and the learning outcomes and objectives are clear.",5
ell-assessment,Very informative and helpful in assisting teachers with learning how to assess their ELL students.,5
ell-assessment,This course helps me to improve my teaching skills,5
ell-assessment,"I truly enjoyed this course. As a speech-language pathologist, learning the process of assessments for ELLs was especially helpful as I work in the city with very diverse populations. Thank you for the wonderful course!",5
ell-assessment,Great unit. Highly recommended. Really appreciate the interviews with staff working in the field as well.,5
ell-assessment,"The course can be informative, but the presentation needs some work. All of the instructional videos were merely a person reading a Power Point presentation to the viewer. The ""in class"" examples appeared to be completely hypothetical and were also read to the viewer without any video demonstration of how the presented information works in an actual class.In addition, the written information in the videos was confusingly organized and had not been fully edited. In multiple videos, there were typos. In at least one video, the instructors had not fully deleted the sentences from a previous version of a slide. When the revised slide was presented to the viewer, a word from a previous version was in the middle of the sentence. In addition, the previous version was obviously about a different subject.I was disappointed and continually frustrated with this course, especially since the instructors required me to pay fifty dollars in order to take the module quizzes and the final assessment. I have no problem paying for a good product. However, the professionalism displayed in the course was incredibly lacking.",2
ell-assessment,Practical and useful!,5
ell-assessment,"As a seasoned teacher, 20 years, much of this content is intuitive or has already been in place in my classroom. The course validated much of the methodology I already use, but I did lose interest from time to time.",4
ell-assessment,cool,5
ell-assessment,Informative!,5
ell-assessment,"I am an intern school psychologist, and was concerned that the content of the specialization would not benefit me as a practitioner. I was going to just take this Assessing Achievement with the ELL in Mind and not the other courses. I am eternally grateful that I decided to take all three courses in the series. I have a better appreciation for both instructors and students. Much of the content and strategies benefit all learners, including myself. I would highly recommend this class, and the",5
ell-assessment,Excellent course which provides sources and ideas to help the teacher in the classroom. It is trully designed for and to teachers who have to deal with ELL on a daily basis.,5
ell-assessment,I thoroughly enjoyed the course. It was a great learning for me and to understand how assessments can be created and modified for different learners.,5
ell-assessment,Very interesting! I am enjoying taking this course!,5
ell-assessment,Quite useful if you are trying to become a better teacher for your students.,5
ell-assessment,Very useful! Highly recommended!,5
ell-assessment,WOW! I learned so much my head is spinning--EXCELLENT Course!Amazing Content! Fantastic Examples! Well Organized! Superb Teachers!Thank you for the opportunity to learn!,5
ell-families,"Informative, but not as involved as the previous ELL courses.",4
ell-families,"I truly enjoyed this course. As a speech-language pathologist, learning how to work with ELLs and their families was especially helpful as I work in the city with very diverse populations. Thank you for the wonderful course!",5
ell-families,I already new that family help is important and we do engage them one way or another in or institute. This course provided with more ideas and examples for getting them involved in learning of their family member.,5
ell-families,Awesome. Very informative,5
ell-families,"Five stars: wonderful content, I was engaged. No matter what ,I give a perfect score. However, I wish the instructors were less ""I'm reading a script"" and sounded more natural. I also missed video summary for some modules and module quiz to refresh knowledge. Thank you Ellen, Claire and ASU for making affordable this course and specialization. My gratitude with all of you!",5
ell-families,EXCELLENT Resources! EXCELLENT Instructor!,5
ell-families,Could be more engaging but consists of a whole lot of relative information.,4
ell-families,It has been great pleasure to take this course. I have learned a lot.,5
emergence-of-life,"Different, fun approach. Basic science.",3
emergence-of-life,Excellent lectures. Personal transformation observed while watching.,5
emergence-of-life,"An excellent course! Drs Bruce and Carlie really made the course enjoyable, and their combination was crucial to my enjoyment and knowledge gained. Thanks so much for the course and the huge amount of work you must have put into it.",5
emergence-of-life,"Very interesting course, with old jazz music at the beginnings of the videos!",4
emergence-of-life,This g,1
emergence-of-life,"This course offer a lot of interesting topics, but the way of their presentation is not very amazing, so the student loses easily the concentration.",1
emergence-of-life,Quizzes and assignments cannot be submitted if course is audited.,1
english-for-business-writing,In my view this course is well structured and it focuses on business topics. I highly recomend do it. I'm an spanish native speaker and in my opinion with B1/B2 level you can follow it without any problem,4
english-for-business-writing,the course content was good to improve business writing,5
english-for-business-writing,Very well explained and easy to follow.Learnt a lot from this course,4
english-for-business-writing,Thank you,4
english-for-business-writing,I am very happy that courses like this are now online.I thank Coursera team to facilitate the course.,5
english-for-business-writing,very good course,5
english-for-business-writing,"It was the worse experience I have so far on Coursera Platform; the course itself was sloppy and with nearly zero content. The instructors spent too much time telling you what you will learn and talking too slowly as if wanting to fill in the gaps than actually having some worthy material prepared for all the ""pupils"" out there, who gave their time, effort, and commitment. Pity really.",1
english-for-business-writing,"Good course. Excelent material but the girl of the videos speaks too low, always need to put the volume at the maximum and somethimes also in that way I hardly can listen to her.",5
english-for-business-writing,i think i need more time to finish this curse,3
english-for-business-writing,very useful especially for non-native speakers.,5
english-for-business-writing,This course made a big difference in my writing skill.,5
english-for-business-writing,I find the videos are overly formal and traditional in their rhetorical style. But the course' main contents and Practices are still relevant.,3
english-for-business-writing,"I cannot say much about the content, as I`m not a native speaker and can`t really decide about the quality of the language used.I really appreciate that we have the possibility to join online-classes but this courses made me have mixed feelings.1) I missed a proper Introduction - even tho Week 1 had a brief Introduction, I felt from the beginning like I was thrown in thr middle of a class starting somehwere2) The animated clips are quite nice, but the power point presentations were really old-fashioned. I think it might look more professional if there`d be a modern design as well.3) The teachers are quite difficult to rate. But I actually felt like in point one, even tho I was listening and understand what they were talking about, I didn`t felt related to any certain situation or example. Again, I felt like joining a class in the middle of the course.4) Writing some words big, some words small. In Titles/Headlines I understand that, but why do they write words like ""Negative or Highly Sensitive"" big within a text or in another text ""negative or highly sensitive"" ? There are no things like nouns in english most of the times, so why? That doesn`t look really professional to me.5) Lessons mentioned that didn`t seem to happen, like in week 2 or week 3 they referred to a previous lesson which never happend?6) Paying for the Quiz. I understand I joined the free audit and I`m really thankful to have access to all the material. But reviewing a quiz without paying would be useful even for people who don`t pay. As I`d love to know which things I did correct or which words I could use instead.",3
english-for-business-writing,Great course! Extremely useful material and interesting tasks. Highly recommended to those who learn English!,5
english-for-business-writing,the outline of this program seems good,4
entrepreneurial-strategic-management,it is a very informative and educative course which is a must do course for every business entrepreneur,5
entrepreneurial-strategic-management,"It was great, I really like it ....",5
entrepreneurial-strategic-management,"This is my 1st course taken. I´m from Panamá (507) so my native language is Español, and this course was very easy to understand. And Professor Doug E. Fresh, knows how to explain the different terms very well. This was my Sunday nights favorite activity, I increase my avatar knowledges. I RECOMMEND THIS COURSE INSTEAD OF THE NETFLIX TIMEWASTING ACTIVITY. Did you know that Netflix is a Disruptive Technology. BRRRRRRRRRRRRRRRRRRRRR!!!!!!!!!!!!!!! YEYOOOOOOOOOOO!!!! (I can´t give the 5 stars because there are some video miscordination in Module 5)",4
entrepreneurial-strategic-management,"One of the best coursers i ever had. Amazing lessons with real time examples to understand and analyze the business situations, risks, competencies and many more. Wonderful Course and Wonderful Professor. Learnt a lot in this course. Thank you so much !!",5
entrepreneurial-strategic-management,A good refresher well explained though good examples.,4
entrepreneurial-strategic-management,Though at a high level but I did like the contents and the deliver format which is easy to understand.,3
entrepreneurial-strategic-management,It is a well prepared and organized course for basic information and knowledge about the subject.,4
entrepreneurial-strategic-management,Great course! :),5
entrepreneurial-strategic-management,"This is a great way to remind oneself the key concepts of strategic management. However, for a complete newbie some modules might require more detailed explanation.",4
entrepreneurial-strategic-management,Excellent course and teacher. Congratulations!,5
entrepreneurial-strategic-management,It's a good course although I wished it used more strategic techniques.,4
enumerative-combinatorics,"Very good gourse, I persoally enjoyed the lectures in which the relatipnship with other areas of mathematics were discussed.",5
enumerative-combinatorics,"This is a wonderful course. The lectures are engaging, clear, and intuitive, but from my perspective the best thing about this course is the depth of the problem sets; although not long (usually 3 - 4 problems), each problem requires genuine thought, understanding , and creativity. This has been especially refreshing in the world of online courses, where shallow and computational problem sets can sometimes be the norm. I highly recommend this course to anyone interested in an introduction to this beautiful subject.",5
enumerative-combinatorics,Excellent course. I hope there are more courses by the same team.,5
enumerative-combinatorics,Marvellous online course. High level and ultimate lessons.Don't underestimate the level.,5
enumerative-combinatorics,"Good content, but way too slow. Please use pdf instead of writing everything.",4
essentials-global-health,This course is taught in a way that is easy to understand and gives lots of insight and examples to further solidify the knowledge presented.,5
essentials-global-health,Very clear and inclusive. Lots of practical examples too.,5
essentials-global-health,It was one of the best courses I have done on coursera.Also the instructor explains detailed subject matter very well which makes it easier to understand the subject.Certainly a 10\10 for the course !,5
essentials-global-health,"Great course, great things to learn. I enjoyed the",5
essentials-global-health,Through this course I get to know the essentials and the big picture of global health and the most important concepts and actors in this field. Thanks!,5
essentials-global-health,Very complete course and the teacher is a good one.,5
essentials-global-health,very good comprehensive Global Health MOOC,5
eu-competition-law,It is a great course,5
eu-competition-law,"One of the best courses available for non European law students, lawyers, businessmen or anybody else who wants to know and learn about European Union business law. It gives you a brief overview of European Union fundamental law in the field of business. I highly recommend you to study all three parts of the course. Thank you Lund University. Thank you Coursera.",5
eu-competition-law,"I truly enjoy doing this MOOC, some terms were a bit difficult to understand at first. However, after reading and watching the materials provided carefully and repeated. I started understanding the subject better and liked it as a result. I will try the other two courses on European Business Law (Understanding the Fundamentals & Doing Business in Europe) provided by Lund University and Coursera.My sincere gratitude and appreciationPeter HuamanStudent from the Netherlands",5
eu-competition-law,Good content and information!,5
eu-competition-law,"Although this version was much easier than the first edition, it was much easier to follow and provides a much more solid foundation for those new to the subject.",5
exploring-visualizing-iot-data,I like it for beginners. Is a good satarting point. Thanks.,5
exploring-visualizing-iot-data,"I wish this was more extensive /detailed course and assignments little bit more complex. The moderator timely response was greatly lacking. If the course instructor is asking the students to try out RDD while the auto-grader depends on SQL, it should have been clarified.",4
exploring-visualizing-iot-data,"Nice Course. Going straight forward to the manipulations using spark, and giving a great overview on how to deal with IoT data in the Cloudant NOSQL platform. Would hope to see a new course where we can use MLLIB with massive IoT data to showcase the power of parallel programming!",4
exploring-visualizing-iot-data,Very useful courses to take if you are beginner of data science. The course was not detailed enough sometime. But you will surely get a global view of IOT data analysis after this courses.,5
exploring-visualizing-iot-data,"Good course with a good Instructor. It's a real basic course and good for beginners, though you need to have to dive into Python and Spark on your own to follow the course and the assignments. :)",4
exploring-visualizing-iot-data,The Grader template in the beginning is very confusing when doing first assignment. The response from Instructor should be quick.,4
exploring-visualizing-iot-data,This was a good course. The autograder has some issues though.,5
exploring-visualizing-iot-data,Really good course to provide an overview of working within IBM's cloud platform offerings. This course provides the basics of ApacheSpark as well.,4
fundamentals-of-computing-capstone,"The exam really covers all material in the course. Prepare yourself by reviewing all materials, especially on graphs, dynamic programming, and algorithm complexity.",5
fundamentals-of-computing-capstone,"Great Exam :D , this is an excellent specialization frankly, I highly recommended If you have zero idea about this domain.",5
fundamentals-of-computing-capstone,Great course. Thanks.,5
fundamentals-of-computing-capstone,Loved this specialization. My only complaint is that I became very attached to many of the other students in my cohort and I felt that this course did not give me adequate closure. We kinda needed an end of course virtual party. :),5
fundamentals-of-computing-capstone,"This specialization has been nothing short of awesome. This exam really caps it off on a high note. Not only the quizzes were challenging and interesting, they are also very relevant to all the concepts learnt throughout the specialization. The exam consists of a good mix of conceptual, algorithmic, debugging, optimization problems, graph modelling and mathematical computation problems. The very tight time frame of only a few weeks with only 1 single attempt each week forced me to be very careful with my solutions and double check my work carefully before submitting.The only thing that I wish to see is that this exam should be 2 exams instead of just 1 exam. I sort of still hunger for more challenging exercises like this exam. I really hope that this capstone exam course sets a good example for other Coursera courses because challenging mini-exams like this are incredibly valuable tools to validate our knowledge.",5
galois,An intriguing course.Uncommonly advanced material.Rare content on Coursera.,5
