course,reviews,tokens,sentiment_scores,label,entropy_values,fuzzy_rating
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",not good,['good'],[0.5648148148148148],2,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",terrible product,['terrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",bad quality,"['bad', 'quality']","[-0.5955882352941176, 0.35714285714285715]",2,"[0.7263179821168531, 0.9059282160429991]",2.9231628895795407
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328],2.722609866868543
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",not good,['good'],[0.5648148148148148],2,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",slightly disappointed,['disappointed'],[-0.375],2,[0.8960382325345574],2.800555887516668
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good choice,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",worthless,['worthless'],[-0.5],1,[0.8112781244591328],2.722609866868543
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very poor,['poor'],[-0.4107142857142857],1,[0.874643448443139],2.7814905834659567
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very poor,['poor'],[-0.4107142857142857],1,[0.874643448443139],2.7814905834659567
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",could be way better,['better'],[0.5291800000000001],2,[0.787323583326851],3.4567103598400135
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328],2.722609866868543
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",terrible product,['terrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good,['good'],[0.5648148148148148],3,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good,['good'],[0.5648148148148148],3,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",worthless,['worthless'],[-0.5],1,[0.8112781244591328],2.722609866868543
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",bad quality,"['bad', 'quality']","[-0.5955882352941176, 0.35714285714285715]",2,"[0.7263179821168531, 0.9059282160429991]",2.9231628895795407
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",slightly disappointed,['disappointed'],[-0.375],2,[0.8960382325345574],2.800555887516668
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good quality product,"['good', 'quality']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",perfect product!,['perfect'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",worthless,['worthless'],[-0.5],1,[0.8112781244591328],2.722609866868543
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",good choice,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",simply awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",classy product,['classy'],[0.375],5,[0.8960382325345574],3.3506129189009157
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",terrible product,['terrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328],2.722609866868543
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",best in the market!,['best'],[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",decent product,['decent'],[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",pretty good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",nice product,['nice'],[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",highly recommended,['highly'],[0.5],5,[0.8112781244591328],3.43909036103874
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",slightly disappointed,['disappointed'],[-0.375],2,[0.8960382325345574],2.800555887516668
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
"SportSoul Cotton Gym & Athletic Abdomen Support??????(Grey, Black)",really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
