course,reviews,tokens,sentiment_scores,label,entropy_values,fuzzy_rating
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),value-for-money,['valueformoney'],[],4,[],3.0
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),must buy!,['buy'],[0.1875],5,[0.9744894033980523],3.1984103064949903
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),decent product,"['decent', 'product']",[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]",3.3523785215458908
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),great product,"['great', 'product']",[0.25],5,[0.954434002924965],3.251806535394407
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),classy product,"['classy', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),mind-blowing purchase,"['mindblowing', 'purchase']",[0.025],5,[0.9995491108252483],3.044882834529994
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),super!,['super'],[0.07499999999999998],5,[0.9959386076315955],3.09184706281663
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),mind-blowing purchase,"['mindblowing', 'purchase']",[0.025],5,[0.9995491108252483],3.044882834529994
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),terrific purchase,"['terrific', 'purchase']","[0.04166666666666663, 0.025]",5,"[0.9987472979361685, 0.9995491108252483]",3.0524446706323154
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),value-for-money,['valueformoney'],[],4,[],3.0
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),must buy!,['buy'],[0.1875],5,[0.9744894033980523],3.1984103064949903
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),just wow!,['wow'],[0.125],5,[0.9886994082884974],3.1426339869492783
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),just wow!,['wow'],[0.125],5,[0.9886994082884974],3.1426339869492783
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),terrific purchase,"['terrific', 'purchase']","[0.04166666666666663, 0.025]",5,"[0.9987472979361685, 0.9995491108252483]",3.0524446706323154
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Nevio Plus 60  Auto Clean Wall Mounted Chimney??????(Black 1400 CMH),must buy!,['buy'],[0.1875],5,[0.9744894033980523],3.1984103064949903
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),great product,"['great', 'product']",[0.25],5,[0.954434002924965],3.251806535394407
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),super!,['super'],[0.07499999999999998],5,[0.9959386076315955],3.09184706281663
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]",3.3523785215458908
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),mind-blowing purchase,"['mindblowing', 'purchase']",[0.025],5,[0.9995491108252483],3.044882834529994
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),just wow!,['wow'],[0.125],5,[0.9886994082884974],3.1426339869492783
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),worth the money,"['worth', 'money']",[0.2],4,[0.9709505944546686],3.2092888104243116
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),must buy!,['buy'],[0.1875],5,[0.9744894033980523],3.1984103064949903
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),worth the money,"['worth', 'money']",[0.2],4,[0.9709505944546686],3.2092888104243116
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),did not meet expectations,"['meet', 'expectation']","[0.09166666666666667, 0.09375]",1,"[0.9939301597664729, 0.9936507116910404]",3.109399216454002
Faber Hood Mercury Pro HC SC FL BK 60 Auto Clean Wall Mounted Chimney??????(Black 1200 CMH),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth the money,"['worth', 'money']",[0.2],4,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]",3.3523785215458908
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),just okay,['okay'],[0.25],3,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),value-for-money,['valueformoney'],[],4,[],3.0
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),classy product,"['classy', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific purchase,"['terrific', 'purchase']","[0.04166666666666663, 0.025]",5,"[0.9987472979361685, 0.9995491108252483]",3.0524446706323154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),nice product,"['nice', 'product']",[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685],3.060111715281486
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),absolute rubbish!,"['absolute', 'rubbish']",[-0.0625],1,[0.9971803988942642],2.971821072516664
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrible product,"['terrible', 'product']",[-0.625],1,[0.6962122601251458],2.6061539349632334
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worst experience ever!,"['worst', 'experience', 'ever']","[-0.63125, -0.015625]",1,"[0.6895549542089607, 0.9998238825988728]",2.8174066584019286
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),super!,['super'],[0.07499999999999998],5,[0.9959386076315955],3.09184706281663
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),does the job,['job'],[-0.08088235294117647],3,[0.9952758181852421],2.957911088928787
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),great product,"['great', 'product']",[0.25],5,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),very poor,['poor'],[-0.4107142857142857],1,[0.874643448443139],2.7814905834659567
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),useless product,"['useless', 'product']",[-0.5],1,[0.8112781244591328],2.722609866868543
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),hated it!,['hated'],[-0.1875],1,[0.9744894033980523],2.8864677141767516
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),nice product,"['nice', 'product']",[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),not recommended at all,['recommended'],[0.25],1,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),nice product,"['nice', 'product']",[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),very poor,['poor'],[-0.4107142857142857],1,[0.874643448443139],2.7814905834659567
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),not recommended at all,['recommended'],[0.25],1,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worthless,['worthless'],[-0.5],1,[0.8112781244591328],2.722609866868543
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685],3.060111715281486
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),mind-blowing purchase,"['mindblowing', 'purchase']",[0.025],5,[0.9995491108252483],3.044882834529994
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),mind-blowing purchase,"['mindblowing', 'purchase']",[0.025],5,[0.9995491108252483],3.044882834529994
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]",3.3523785215458908
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),classy product,"['classy', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),brilliant,['brilliant'],[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]",3.0822370291264503
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),not recommended at all,['recommended'],[0.25],1,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),very good,['good'],[0.5648148148148148],4,[0.7557472208646809],3.480658752923455
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),does the job,['job'],[-0.08088235294117647],3,[0.9952758181852421],2.957911088928787
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),just okay,['okay'],[0.25],3,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),nice product,"['nice', 'product']",[0.47916666666666663],4,[0.8273744775003173],3.4249496498800855
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),must buy!,['buy'],[0.1875],5,[0.9744894033980523],3.1984103064949903
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),absolute rubbish!,"['absolute', 'rubbish']",[-0.0625],1,[0.9971803988942642],2.971821072516664
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328],2.722609866868543
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),horrible,['horrible'],[-0.625],1,[0.6962122601251458],2.6061539349632334
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worthless,['worthless'],[-0.5],1,[0.8112781244591328],2.722609866868543
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),not recommended at all,['recommended'],[0.25],1,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),great product,"['great', 'product']",[0.25],5,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific purchase,"['terrific', 'purchase']","[0.04166666666666663, 0.025]",5,"[0.9987472979361685, 0.9995491108252483]",3.0524446706323154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific purchase,"['terrific', 'purchase']","[0.04166666666666663, 0.025]",5,"[0.9987472979361685, 0.9995491108252483]",3.0524446706323154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151],3.4285962040857627
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),decent product,"['decent', 'product']",[0.39285714285714285],3,[0.885612871398971],3.3638383674576975
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),not recommended at all,['recommended'],[0.25],1,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),did not meet expectations,"['meet', 'expectation']","[0.09166666666666667, 0.09375]",1,"[0.9939301597664729, 0.9936507116910404]",3.109399216454002
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),could be way better,"['way', 'better']","[0.009615384615384616, 0.5291800000000001]",2,"[0.9999333063390999, 0.787323583326851]",3.272757119946782
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528],3.1800719221167455
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328],2.722609866868543
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),awesome,['awesome'],[0.75],5,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685],3.060111715281486
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),great product,"['great', 'product']",[0.25],5,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),nice,['nice'],[0.47916666666666663],3,[0.8273744775003173],3.4249496498800855
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific purchase,"['terrific', 'purchase']","[0.04166666666666663, 0.025]",5,"[0.9987472979361685, 0.9995491108252483]",3.0524446706323154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),classy product,"['classy', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),great product,"['great', 'product']",[0.25],5,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]",3.3523785215458908
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),wonderful,['wonderful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),classy product,"['classy', 'product']",[0.375],5,[0.8960382325345574],3.3506129189009157
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),delightful,['delightful'],[0.75],4,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]",3.3889780385108934
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),worth the money,"['worth', 'money']",[0.2],4,[0.9709505944546686],3.2092888104243116
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]",3.414115131210351
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),not recommended at all,['recommended'],[0.25],1,[0.954434002924965],3.251806535394407
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),super!,['super'],[0.07499999999999998],5,[0.9959386076315955],3.09184706281663
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]",3.4509718719072344
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),value-for-money,['valueformoney'],[],4,[],3.0
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),wonderful,['wonderful'],[0.75],5,[0.5435644431995964],3.6754123807731456
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),excellent,['excellent'],[1.0],5,[0.0],3.926591924841154
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685],3.060111715281486
Hindware Ripple 90 Auto Clean Wall Mounted Chimney??????(Black 1350 CMH),fair,['fair'],[0.0735294117647059],3,[0.9960964590537512],3.0904108524804763
